season,date,match_id,competition,venue,opponent,player,avg_x,avg_y,touches
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Unai Hernández,64.689473684211,74.342105263158,19
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Noah Darvich,59.2,29.0125,8
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Marc Bernal,45.423333333333,55.58,60
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Vitor Roque,56.45,59.4,6
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Iñaki Peña,11.873684210526,47.073684210526,19
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Quim Junyent,55.554545454545,70.022727272727,22
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,İlkay Gündoğan,41.9125,51.3125,24
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Raphinha,66.807692307692,17.661538461538,26
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Hector Fort,38.353571428571,17.460714285714,28
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Robert Lewandowski,64.45,60.984615384615,26
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Mikayil Faye,36.671052631579,68.884210526316,38
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Pau Víctor,63.975757575758,23.081818181818,33
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Gerard Martín,39.193939393939,87.981818181818,33
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Marc-André Ter Stegen,10.543333333333,51.123333333333,30
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Andreas Christensen,38.171794871795,36.128205128205,39
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Álex Valle,45.68813559322,14.664406779661,59
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Guillermo Fernández,64.028571428571,61.957142857143,14
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Sergi Domínguez,30.395121951219,27.60487804878,41
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Pablo Torre,63.688461538462,65.423076923077,52
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Marc Casadó,49.508196721311,41.004918032787,61
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Alejandro Balde,59.022916666667,87.7125,48
2425,2024-08-03,12327430,Club Friendly Games,H,Real Madrid,Iñigo Martínez,36.57375,70.3375,80
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Vitor Roque,70.28,43.09,10
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Andrés Cuenca,33.585,37.32,20
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Guillermo Fernández,48.525,59.325,4
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Iñaki Peña,11.966666666667,51.125,12
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Mikayil Faye,45.861111111111,88.327777777778,18
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Toni Fernández,60.033333333333,12.444444444444,9
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Andreas Christensen,49.660606060606,49.663636363636,33
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Marc-André Ter Stegen,14.539393939394,47.372727272727,33
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Quim Junyent,60.458333333333,78.183333333333,36
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Iñigo Martínez,35.323684210526,76.752631578947,38
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Álex Valle,60.402702702703,14.481081081081,37
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,İlkay Gündoğan,56.281578947368,58.526315789474,38
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Jules Koundé,47.815789473684,13.436842105263,38
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Robert Lewandowski,64.847058823529,43.814705882353,34
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Pau Víctor,63.4075,24.7525,40
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Sergi Domínguez,36.931578947368,33.775,76
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Marc Bernal,47.928125,51.9,32
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Clément Lenglet,41.227586206897,69.320689655172,58
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Marc Casadó,56.381818181818,43.615151515152,66
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Gerard Martín,50.701388888889,86.775,72
2425,2024-08-06,12327438,Club Friendly Games,H,AC Milan,Raphinha,68.534545454545,60.68,55
2425,2024-08-17,12437612,LaLiga,A,Valencia,Pau Víctor,66.746666666667,81.493333333333,15
2425,2024-08-17,12437612,LaLiga,A,Valencia,Eric García,47.83125,52.04375,16
2425,2024-08-17,12437612,LaLiga,A,Valencia,Andreas Christensen,32.845454545455,33.168181818182,22
2425,2024-08-17,12437612,LaLiga,A,Valencia,Marc-André Ter Stegen,12.632653061224,49.822448979592,49
2425,2024-08-17,12437612,LaLiga,A,Valencia,Gerard Martín,46.5625,81.820833333333,24
2425,2024-08-17,12437612,LaLiga,A,Valencia,Ferran Torres,71.079166666667,69.945833333333,24
2425,2024-08-17,12437612,LaLiga,A,Valencia,Robert Lewandowski,69.686842105263,51.418421052632,38
2425,2024-08-17,12437612,LaLiga,A,Valencia,Pedri,58.053333333333,55.75,30
2425,2024-08-17,12437612,LaLiga,A,Valencia,Iñigo Martínez,37.691588785047,72.3,107
2425,2024-08-17,12437612,LaLiga,A,Valencia,Alejandro Balde,54.416666666667,87.636363636364,66
2425,2024-08-17,12437612,LaLiga,A,Valencia,Lamine Yamal,63.139743589744,17.460256410256,78
2425,2024-08-17,12437612,LaLiga,A,Valencia,Pau Cubarsí,35.667142857143,35.528571428571,70
2425,2024-08-17,12437612,LaLiga,A,Valencia,Marc Bernal,44.653623188406,54.45652173913,69
2425,2024-08-17,12437612,LaLiga,A,Valencia,Marc Casadó,56.517441860465,45.26511627907,86
2425,2024-08-17,12437612,LaLiga,A,Valencia,Raphinha,64.333783783784,38.214864864865,74
2425,2024-08-17,12437612,LaLiga,A,Valencia,Jules Koundé,47.917708333333,12.023958333333,96
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Fermín López,56.9125,55.3875,16
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Eric García,32.133333333333,45.833333333333,6
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Pau Víctor,52.05,30.825,4
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Gerard Martín,52.933333333333,80.5,3
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Ferran Torres,66.147058823529,65.617647058824,34
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Iñigo Martínez,37.078632478632,71.074358974359,117
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Pau Cubarsí,34.153271028037,35.422429906542,107
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Marc Bernal,49.916176470588,48.669117647059,68
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Robert Lewandowski,66.375,50.93125,48
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Marc-André Ter Stegen,11.564285714286,51.307142857143,56
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Alejandro Balde,50.982432432432,89.174324324324,74
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Lamine Yamal,60.325675675676,20.008108108108,74
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Raphinha,60.960975609756,44.70487804878,82
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Pedri,55.004225352113,67.245070422535,71
2425,2024-08-24,12437652,LaLiga,H,Athletic Club,Jules Koundé,47.873404255319,14.601063829787,94
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Alejandro Balde,48.394444444444,79.327777777778,18
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Ferran Torres,60.931818181818,54.127272727273,22
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Fermín López,60.5,46.25,8
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Pau Víctor,38.16,28.1,5
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Robert Lewandowski,56.188095238095,50.661904761905,42
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Dani Olmo,64.619565217391,37.323913043478,46
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Jules Koundé,52.84375,14.964285714286,112
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Marc-André Ter Stegen,13.092156862745,47.413725490196,51
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Raphinha,72.021875,52.1,64
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Gerard Martín,50.577192982456,88.264912280702,57
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Pedri,54.856842105263,53.381052631579,95
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Lamine Yamal,69.663636363636,21.634090909091,88
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Iñigo Martínez,36.326388888889,64.544444444444,72
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Marc Bernal,46.2875,40.35,80
2425,2024-08-27,12437672,LaLiga,A,Rayo Vallecano,Pau Cubarsí,35.269662921348,33.915730337079,89
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Fermín López,61.929166666667,66.9,24
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Pablo Torre,28.25,19.75,4
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Ferran Torres,91.328571428571,41.471428571429,7
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Dani Olmo,61.981818181818,43.559090909091,66
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Jules Koundé,53.728767123288,13.039726027397,73
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Eric García,44.682142857143,48.775,28
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Marc-André Ter Stegen,14.675609756098,54.570731707317,41
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Lamine Yamal,67.848529411765,17.019117647059,68
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Robert Lewandowski,76.488888888889,54.752777777778,36
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Pedri,55.57868852459,59.718032786885,61
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Iñigo Martínez,43.252755905512,69.589763779528,127
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Pau Cubarsí,47.808235294118,33.236470588235,85
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Sergi Domínguez,39.186842105263,38.207894736842,38
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Alejandro Balde,55.7,86.333870967742,62
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Raphinha,76.946666666667,57.446666666667,60
2425,2024-08-31,12437687,LaLiga,H,Real Valladolid,Marc Casadó,49.886486486486,46.501351351351,74
2425,2024-09-15,12437721,LaLiga,A,Girona,Gerard Martín,48.2,87.48,5
2425,2024-09-15,12437721,LaLiga,A,Girona,Eric García,49.770588235294,34.058823529412,17
2425,2024-09-15,12437721,LaLiga,A,Girona,Hector Fort,54.2,10.390476190476,21
2425,2024-09-15,12437721,LaLiga,A,Girona,Pau Víctor,68.163157894737,71.6,19
2425,2024-09-15,12437721,LaLiga,A,Girona,Robert Lewandowski,66.812,55.808,25
2425,2024-09-15,12437721,LaLiga,A,Girona,Dani Olmo,60.816326530612,41.848979591837,49
2425,2024-09-15,12437721,LaLiga,A,Girona,Jules Koundé,43.053947368421,19.25,76
2425,2024-09-15,12437721,LaLiga,A,Girona,Ferran Torres,58.527272727273,58.109090909091,11
2425,2024-09-15,12437721,LaLiga,A,Girona,Pau Cubarsí,35.363461538462,33.465384615385,52
2425,2024-09-15,12437721,LaLiga,A,Girona,Marc-André Ter Stegen,12.045614035088,54.091228070175,57
2425,2024-09-15,12437721,LaLiga,A,Girona,Raphinha,68.396825396825,62.507936507937,63
2425,2024-09-15,12437721,LaLiga,A,Girona,Pedri,53.544444444444,59.677777777778,54
2425,2024-09-15,12437721,LaLiga,A,Girona,Marc Casadó,49.101515151515,51.490909090909,66
2425,2024-09-15,12437721,LaLiga,A,Girona,Iñigo Martínez,37.020833333333,73.441666666667,96
2425,2024-09-15,12437721,LaLiga,A,Girona,Alejandro Balde,57.028169014085,85.723943661972,71
2425,2024-09-15,12437721,LaLiga,A,Girona,Lamine Yamal,70.113513513513,27.582432432432,74
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Ferran Torres,29.3,59.1,4
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Ansu Fati,60.4,75.3,1
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Sergi Domínguez,20.466666666667,36.177777777778,9
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Pablo Torre,48.32,33.44,5
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Eric García,42.122222222222,48.155555555556,9
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Alejandro Balde,47.138709677419,83.406451612903,31
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Gerard Martín,46.116666666667,90.5,6
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Robert Lewandowski,53.857142857143,37.605714285714,35
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Lamine Yamal,59.542,17.652,50
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Iñigo Martínez,32.213793103448,62.879310344828,58
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Pedri,41.688709677419,37.093548387097,62
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Raphinha,55.440425531915,62.193617021277,47
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Marc-André Ter Stegen,11.16,49.143157894737,95
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Jules Koundé,42.605797101449,12.933333333333,69
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Marc Casadó,44.434210526316,43.293421052632,76
2425,2024-09-19,12764362,UEFA Champions League,A,AS Monaco,Pau Cubarsí,28.032786885246,29.918032786885,61
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Hector Fort,47.7,8.4833333333333,12
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Marc-André Ter Stegen,8.3157894736842,51.242105263158,19
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Pau Víctor,65.442105263158,81.121052631579,19
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Pau Cubarsí,31.244444444444,52.792592592593,27
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Iñaki Peña,10.847368421053,48.7,38
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Eric García,45.23,45.102857142857,70
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Pedri,57.386842105263,51.261842105263,76
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Jules Koundé,48.49801980198,17.482178217822,101
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Robert Lewandowski,61.781081081081,61.016216216216,37
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Marc Casadó,46.978571428571,59.057142857143,42
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Sergi Domínguez,35.770588235294,32.094117647059,68
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Pablo Torre,60.687037037037,44.877777777778,54
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Raphinha,64.161428571429,54.531428571429,70
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Gerard Martín,47.956818181818,88.154545454545,88
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Lamine Yamal,75.286567164179,18.573134328358,67
2425,2024-09-22,12437746,LaLiga,A,Villarreal,Iñigo Martínez,35.081818181818,72.507954545455,88
2425,2024-09-25,12437758,LaLiga,H,Getafe,Pedri,50.2,62.907142857143,14
2425,2024-09-25,12437758,LaLiga,H,Getafe,Ferran Torres,56.008333333333,52.141666666667,12
2425,2024-09-25,12437758,LaLiga,H,Getafe,Robert Lewandowski,70.169230769231,56.307692307692,26
2425,2024-09-25,12437758,LaLiga,H,Getafe,Gerard Martín,17.166666666667,81.883333333333,6
2425,2024-09-25,12437758,LaLiga,H,Getafe,Hector Fort,55.92,17.86,5
2425,2024-09-25,12437758,LaLiga,H,Getafe,Pablo Torre,59.736842105263,55.914035087719,57
2425,2024-09-25,12437758,LaLiga,H,Getafe,Eric García,54.811111111111,46.935555555556,90
2425,2024-09-25,12437758,LaLiga,H,Getafe,Jules Koundé,54.575,12.749107142857,112
2425,2024-09-25,12437758,LaLiga,H,Getafe,Iñigo Martínez,41.850819672131,69.615573770492,122
2425,2024-09-25,12437758,LaLiga,H,Getafe,Pau Cubarsí,41.063541666667,32.044791666667,96
2425,2024-09-25,12437758,LaLiga,H,Getafe,Iñaki Peña,13.990769230769,45.049230769231,65
2425,2024-09-25,12437758,LaLiga,H,Getafe,Lamine Yamal,67.652808988764,21.393258426966,89
2425,2024-09-25,12437758,LaLiga,H,Getafe,Marc Casadó,55.647191011236,57.105617977528,89
2425,2024-09-25,12437758,LaLiga,H,Getafe,Raphinha,65.434567901235,59.411111111111,81
2425,2024-09-25,12437758,LaLiga,H,Getafe,Alejandro Balde,56.077647058824,85.457647058824,85
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Robert Lewandowski,61.277777777778,54.02962962963,27
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Alejandro Balde,47.633333333333,80.537037037037,27
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Lamine Yamal,64.887179487179,22.4,39
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Sergi Domínguez,39.551886792453,32.112264150943,106
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Hector Fort,71.116666666667,15.975,12
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Marc Casadó,53.146875,57.1875,32
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Jules Koundé,57.330555555556,16.786111111111,108
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Pau Cubarsí,41.15625,70.60625,112
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Iñaki Peña,13.038636363636,50.629545454545,44
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Pedri,54.263963963964,54.592792792793,111
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Pau Víctor,57.564705882353,80.066666666667,51
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Eric García,47.506481481481,47.578703703704,108
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Raphinha,69.982051282051,37.030769230769,39
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Ferran Torres,64.978431372549,29.398039215686,51
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Pablo Torre,59.11568627451,46.733333333333,51
2425,2024-09-28,12437795,LaLiga,A,Osasuna,Gerard Martín,46.065625,87.1953125,64
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Pau Víctor,69.009090909091,39.109090909091,11
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Andrés Cuenca,42.653846153846,70.876923076923,13
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Raphinha,74.907446808511,37.084042553191,94
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Ansu Fati,65.0,68.193333333333,30
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Robert Lewandowski,71.283333333333,54.463333333333,30
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Frenkie de Jong,57.785714285714,58.378571428571,28
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Pau Cubarsí,49.278761061947,34.541592920354,113
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Hector Fort,63.219444444444,15.252777777778,36
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Iñaki Peña,14.439393939394,48.024242424242,33
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Jules Koundé,55.897087378641,24.64854368932,103
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Ferran Torres,66.75,56.7125,40
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Iñigo Martínez,50.108108108108,65.772972972973,111
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Lamine Yamal,83.348888888889,16.864444444444,45
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Pedri,62.374285714286,57.645714285714,70
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Marc Casadó,52.426136363636,49.568181818182,88
2425,2024-10-01,12764029,UEFA Champions League,H,BSC Young Boys,Alejandro Balde,61.753488372093,84.817441860465,86
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Frenkie de Jong,49.6,51.666666666667,3
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Gerard Martín,33.444444444444,90.211111111111,9
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Ferran Torres,42.7,69.5,1
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Lamine Yamal,62.1,14.557894736842,38
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Marc Casadó,49.077142857143,53.559047619048,105
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Iñigo Martínez,37.750458715596,74.599082568807,109
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Robert Lewandowski,59.192727272727,52.432727272727,55
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Jules Koundé,45.052173913043,13.182608695652,46
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Ansu Fati,60.409090909091,52.968181818182,22
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Alejandro Balde,43.002083333333,80.029166666667,48
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Pau Cubarsí,35.25034965035,37.583216783217,143
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Raphinha,64.071428571429,44.024489795918,49
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Pedri,51.92875,39.7325,80
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Eric García,50.23698630137,45.053424657534,73
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Iñaki Peña,14.3475,51.515,80
2425,2024-10-06,12437815,LaLiga,A,Deportivo Alavés,Hector Fort,44.033333333333,17.921428571429,84
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Gavi,51.391666666667,68.841666666667,12
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Fermín López,67.485714285714,48.609523809524,21
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Pau Víctor,65.78125,70.1625,16
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Robert Lewandowski,66.229411764706,53.917647058824,34
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Marc Casadó,51.313580246914,49.643209876543,81
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Lamine Yamal,71.046774193548,27.045161290323,62
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Pablo Torre,75.325,46.766666666667,12
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Iñaki Peña,17.388888888889,53.82037037037,54
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Iñigo Martínez,44.586466165414,72.152631578947,133
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Jules Koundé,53.16835443038,13.605063291139,79
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Gerard Martín,64.73,90.31,10
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Pedri,56.687628865979,60.59175257732,97
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Pau Cubarsí,40.695495495495,31.647747747748,111
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Ansu Fati,64.505660377358,74.979245283019,53
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Raphinha,59.382692307692,42.686538461538,52
2425,2024-10-20,12437839,LaLiga,H,Sevilla,Alejandro Balde,61.539189189189,86.944594594595,74
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Pau Víctor,65.96,66.78,5
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Fermín López,49.841666666667,45.1,24
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Dani Olmo,43.828571428571,64.428571428571,7
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Ansu Fati,68.875,69.45,4
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Gavi,38.28,47.12,5
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Frenkie de Jong,47.933333333333,59.988888888889,27
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Raphinha,56.208333333333,68.027777777778,36
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Robert Lewandowski,56.95625,49.383333333333,48
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Pau Cubarsí,30.860714285714,33.403571428571,56
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Iñigo Martínez,29.174666666667,70.717333333333,75
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Lamine Yamal,49.534782608696,32.249275362319,69
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Marc Casadó,39.014516129032,46.341935483871,62
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Pedri,47.083783783784,58.759459459459,74
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Alejandro Balde,39.722727272727,85.316666666667,66
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Jules Koundé,33.026470588235,16.647058823529,68
2425,2024-10-23,12764014,UEFA Champions League,H,Bayern München,Iñaki Peña,12.36875,50.45,64
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Gavi,36.616666666667,31.683333333333,6
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Dani Olmo,52.121739130435,64.130434782609,23
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Fermín López,52.776923076923,43.134615384615,26
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Robert Lewandowski,53.924390243902,48.285365853659,41
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Raphinha,62.636,69.656,50
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Lamine Yamal,63.901754385965,24.957894736842,57
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Frenkie de Jong,50.859523809524,49.402380952381,42
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Iñigo Martínez,31.04328358209,71.168656716418,67
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Iñaki Peña,11.448076923077,50.646153846154,52
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Pau Cubarsí,30.616666666667,29.834848484848,66
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Alejandro Balde,49.406060606061,88.181818181818,66
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Pedri,48.808045977011,48.414942528736,87
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Marc Casadó,48.275308641975,46.66049382716,81
2425,2024-10-26,12437616,LaLiga,A,Real Madrid,Jules Koundé,40.965517241379,15.596551724138,87
2425,2024-11-03,12437658,LaLiga,H,Espanyol,Ansu Fati,69.745454545455,52.381818181818,11
